iter	Passed	Remaining
116	9903	4222537
117	9975	4216933
118	10050	4212737
119	10123	4207943
120	10194	4202234
121	10268	4198164
122	10347	4195853
123	10422	4192053
124	10494	4187448
125	10571	4184613
126	10642	4179246
127	10712	4173776
128	10783	4168796
129	10861	4166537
130	10946	4166957
131	11020	4163359
132	11090	4158453
133	11165	4154960
134	11235	4150178
135	11309	4146689
136	11385	4144019
137	11468	4143614
138	11545	4141432
139	11623	4139488
140	11704	4138783
141	11779	4136049
142	11854	4132945
143	11930	4130752
144	12005	4127759
145	12081	4125537
146	12160	4124112
147	12229	4119263
148	12302	4116122
149	12370	4111189
150	12447	4109318
151	12539	4112245
152	12612	4108964
153	12689	4107195
154	12763	4104403
155	12833	4100341
156	12905	4096992
157	12979	4094580
158	13059	4093567
159	13127	4089240
160	13203	4087382
161	13277	4084723
162	13345	4080326
163	13410	4075012
164	13480	4071369
165	13566	4072649
166	13638	4069630
167	13710	4066701
168	13790	4066242
169	13863	4063617
170	13932	4059931
171	14007	4057812
172	14095	4059790
173	14166	4056547
174	14239	4054184
175	14312	4051656
176	14385	4049381
177	14458	4046845
178	14532	4044944
179	14615	4045144
180	14687	4042657
181	14761	4040705
182	14834	4038248
183	14907	4035987
184	14980	4033756
185	15069	4035797
186	15155	4037202
187	15225	4034185
188	15300	4032406
189	15372	4029894
190	15445	4027904
191	15518	4025852
192	15594	4024328
193	15684	4026705
194	15760	4025353
195	15831	4022819
196	15900	4019867
197	15974	4017918
198	16055	4017870
199	16128	4016117
200	16216	4017821
201	16289	4015827
202	16364	4014351
203	16439	4012763
204	16512	4010946
205	16584	4008892
206	16654	4006197
207	16742	4007938
208	16813	4005650
209	16888	4004078
210	16958	4001745
211	17035	4000842
212	17111	3999723
213	17187	3998485
214	17275	4000318
215	17349	3998724
216	17419	3996293
217	17490	3994125
218	17574	3994927
219	17645	3992653
220	17718	3990886
221	17810	3993510
222	17890	3993406
223	17973	3994070
224	18051	3993315
225	18132	3993412
226	18208	3992388
227	18294	3993615
228	18370	3992576
229	18444	3991320
230	18516	3989282
231	18592	3988445
232	18665	3986749
233	18740	3985721
234	18821	3985781
235	18896	3984580
236	18966	3982463
237	19045	3982024
238	19118	3980505
239	19192	3979298
240	19267	3978194
241	19349	3978470
242	19423	3977175
243	19498	3976168
244	19574	3975185
245	19649	3974058
246	19720	3972307
247	19796	3971481
248	19880	3972257
249	19956	3971440
250	20035	3971036
251	20112	3970491
252	20183	3968681
253	20253	3966587
254	20323	3964764
255	20410	3965937
256	20490	3965892
257	20565	3964925
258	20642	3964447
259	20720	3963966
260	20794	3962731
261	20865	3961135
262	20943	3960796
263	21022	3960568
264	21099	3959947
265	21172	3958665
266	21251	3958484
267	21326	3957411
268	21406	3957517
269	21497	3959469
270	21574	3958911
271	21643	3956957
272	21713	3955090
273	21783	3953321
274	21855	3951942
275	21935	3951884
276	22028	3954268
277	22106	3953804
278	22183	3953309
279	22253	3951653
280	22327	3950625
281	22402	3949633
282	22480	3949407
283	22573	3951650
284	22645	3950245
285	22716	3948762
286	22793	3948234
287	22871	3947925
288	22954	3948476
289	23039	3949285
290	23117	3948932
291	23192	3948091
292	23262	3946499
293	23342	3946433
294	23418	3945820
295	23494	3945197
296	23573	3944977
297	23646	3943820
298	23722	3943325
299	23799	3942855
300	23874	3942050
301	23950	3941359
302	24036	3942418
303	24124	3943801
304	24197	3942615
305	24264	3940579
306	24336	3939265
307	24409	3938159
308	24482	3937163
309	24564	3937379
310	24650	3938441
311	24727	3937957
312	24799	3936743
313	24869	3935206
314	24943	3934350
315	25018	3933533
316	25089	3932177
317	25168	3932077
318	25237	3930533
319	25312	3929714
320	25395	3930347
321	25471	3929742
322	25548	3929358
323	25617	3927672
324	25700	3928161
325	25777	3927806
326	25850	3926884
327	25926	3926265
328	26012	3927189
329	26096	3927977
330	26174	3927619
331	26270	3930179
332	26345	3929410
333	26428	3929945
334	26508	3929954
335	26579	3928664
336	26652	3927748
337	26734	3928142
338	26817	3928538
339	26890	3927585
340	26963	3926628
341	27045	3926947
342	27120	3926249
343	27194	3925558
344	27273	3925430
345	27353	3925394
346	27427	3924664
347	27503	3924133
348	27575	3923036
349	27653	3922854
350	27730	3922429
351	27810	3922576
352	27883	3921597
353	27956	3920652
354	28033	3920410
355	28112	3920212
356	28186	3919436
357	28260	3918681
358	28346	3919605
359	28425	3919561
360	28505	3919565
361	28585	3919681
362	28659	3918980
363	28733	3918242
364	28808	3917563
365	28899	3919115
366	28976	3918740
367	29053	3918473
368	29130	3918109
369	29206	3917637
370	29281	3917074
371	29362	3917145
372	29440	3916987
373	29513	3916199
374	29594	3916346
375	29673	3916316
376	29751	3916037
377	29826	3915429
378	29908	3915745
379	29986	3915652
380	30058	3914677
381	30128	3913414
382	30202	3912646
383	30287	3913352
384	30363	3912985
385	30444	3913126
386	30524	3913204
387	30597	3912387
388	30672	3911754
389	30749	3911457
390	30825	3911112
391	30900	3910494
392	30982	3910757
393	31057	3910192
394	31131	3909540
395	31204	3908783
396	31280	3908360
397	31356	3907861
398	31430	3907188
399	31517	3908118
400	31595	3907993
401	31678	3908479
402	31753	3907881
403	31832	3907793
404	31906	3907197
405	31998	3908660
406	32096	3910908
407	32179	3911405
408	32266	3912332
409	32341	3911802
410	32417	3911269
411	32498	3911539
412	32580	3911793
413	32650	3910619
414	32725	3910091
415	32807	3910378
416	32885	3910183
417	32971	3910981
418	33051	3911094
419	33140	3912104
420	33221	3912312
421	33311	3913548
422	33386	3913066
423	33465	3912897
424	33543	3912737
425	33625	3913046
426	33700	3912548
427	33772	3911622
428	33842	3910478
429	33909	3909090
430	33986	3908727
431	34065	3908692
432	34144	3908591
433	34223	3908579
434	34295	3907760
435	34365	3906631
436	34430	3904942
437	34502	3904083
438	34571	3902902
439	34640	3901769
440	34731	3903125
441	34802	3902103
442	34872	3901036
443	34951	3901057
444	35027	3900681
445	35099	3899795
446	35183	3900324
447	35262	3900317
448	35330	3899040
449	35404	3898391
450	35480	3898039
451	35553	3897365
452	35627	3896808
453	35709	3897031
454	35791	3897359
455	35862	3896448
456	35934	3895669
457	36016	3895927
458	36088	3895133
459	36162	3894543
460	36238	3894134
461	36320	3894499
462	36395	3893995
463	36471	3893670
464	36542	3892755
465	36615	3892107
466	36685	3891071
467	36763	3890937
468	36841	3890812
469	36925	3891307
470	37014	3892390
471	37086	3891614
472	37160	3891061
473	37231	3890130
474	37328	3891976
475	37408	3892052
476	37501	3893429
477	37586	3894035
478	37654	3892859
479	37721	3891627
480	37799	3891486
481	37882	3891799
482	37957	3891412
483	38040	3891728
484	38106	3890431
485	38177	3889506
486	38250	3888894
487	38330	3888958
488	38420	3890040
489	38508	3890900
490	38581	3890281
491	38653	3889560
492	38734	3889763
493	38818	3890159
494	38889	3889315
495	38966	3889134
496	39048	3889344
497	39122	3888793
498	39191	3887840
499	39257	3886458
500	39339	3886746
501	39407	3885632
502	39491	3886136
503	39574	3886446
504	39655	3886651
505	39728	3885992
506	39796	3884864
507	39869	3884251
508	39954	3884843
509	40040	3885476
510	40118	3885413
511	40192	3884889
512	40264	3884148
513	40333	3883115
514	40401	3882070
515	40481	3882163
516	40565	3882575
517	40642	3882414
518	40711	3881401
519	40783	3880684
520	40852	3879761
521	40929	3879483
522	41004	3879114
523	41079	3878765
524	41154	3878283
525	41227	3877695
526	41296	3876777
527	41375	3876803
528	41447	3876042
529	41516	3875159
530	41605	3876065
531	41674	3875058
532	41740	3873865
533	41812	3873241
534	41880	3872192
535	41947	3871033
536	42014	3869938
537	42096	3870194
538	42168	3869521
539	42236	3868552
540	42300	3867209
541	42376	3866920
542	42455	3866907
543	42521	3865724
544	42598	3865565
545	42671	3864982
546	42745	3864506
547	42813	3863497
548	42886	3862986
549	42964	3862908
550	43031	3861823
551	43120	3862737
552	43206	3863315
553	43276	3862573
554	43355	3862560
555	43441	3863187
556	43523	3863398
557	43598	3863101
558	43672	3862650
559	43744	3862054
560	43823	3862036
561	43892	3861121
562	43960	3860144
563	44042	3860425
564	44122	3860514
565	44205	3860891
566	44277	3860306
567	44354	3860087
568	44430	3859818
569	44508	3859780
570	44582	3859304
571	44666	3859753
572	44751	3860270
573	44820	3859389
574	44890	3858621
575	44962	3858028
576	45036	3857645
577	45106	3856857
578	45173	3855780
579	45244	3855185
580	45319	3854768
581	45398	3854820
582	45468	3854040
583	45537	3853223
584	45609	3852615
585	45686	3852473
586	45764	3852401
587	45855	3853426
588	45925	3852638
589	46004	3852670
590	46079	3852327
591	46151	3851778
592	46225	3851355
593	46315	3852260
594	46390	3851948
595	46463	3851518
596	46551	3852230
597	46625	3851830
598	46695	3851082
599	46772	3850918
600	46852	3850993
601	46921	3850188
602	46997	3849963
603	47065	3849060
604	47139	3848690
605	47204	3847579
606	47287	3847915
607	47364	3847735
608	47435	3847088
609	47506	3846481
610	47598	3847512
611	47674	3847300
612	47748	3846907
613	47828	3846973
614	47909	3847170
615	47984	3846847
616	48055	3846199
617	48122	3845272
618	48202	3845343
619	48272	3844682
620	48347	3844352
621	48436	3845144
622	48505	3844401
623	48575	3843707
624	48645	3842991
625	48716	3842414
626	48782	3841376
627	48854	3840823
628	48927	3840419
629	49020	3841534
630	49087	3840563
631	49156	3839842
632	49223	3838916
633	49301	3838818
634	49375	3838487
635	49451	3838277
636	49534	3838589
637	49601	3837678
638	49670	3836917
639	49753	3837263
640	49832	3837232
641	49898	3836291
642	49975	3836111
643	50058	3836505
644	50125	3835564
645	50195	3834868
646	50265	3834203
647	50333	3833430
648	50402	3832709
649	50479	3832570
650	50557	3832537
651	50628	3831928
652	50697	3831213
653	50762	3830192
654	50840	3830089
655	50913	3829681
656	50987	3829342
657	51064	3829205
658	51153	3829977
659	51223	3829363
660	51289	3828368
661	51363	3828082
662	51440	3827917
663	51515	3827629
664	51583	3826873
665	51659	3826696
666	51741	3826925
667	51806	3825955
668	51880	3825583
669	51952	3825127
670	52029	3824973
671	52106	3824829
672	52186	3824931
673	52256	3824356
674	52329	3823894
675	52401	3823418
676	52489	3824104
677	52556	3823292
678	52630	3822949
679	52711	3823143
680	52776	3822174
681	52854	3822075
682	52925	3821584
683	52999	3821239
684	53077	3821173
685	53167	3822025
686	53248	3822216
687	53325	3822054
688	53406	3822222
689	53496	3823078
690	53582	3823575
691	53657	3823347
692	53732	3823046
693	53808	3822918
694	53885	3822738
695	53970	3823195
696	54045	3822950
697	54132	3823560
698	54219	3824116
699	54305	3824637
700	54385	3824741
701	54455	3824147
702	54538	3824427
703	54624	3824966
704	54711	3825554
705	54793	3825778
706	54865	3825304
707	54946	3825490
708	55020	3825148
709	55093	3824717
710	55160	3823920
711	55225	3823002
712	55299	3822622
713	55374	3822420
714	55444	3821760
715	55509	3820832
716	55593	3821218
717	55667	3820895
718	55737	3820298
719	55811	3820003
720	55884	3819580
721	55954	3819011
722	56024	3818405
723	56107	3818753
724	56182	3818501
725	56253	3817967
726	56329	3817797
727	56412	3818050
728	56484	3817618
729	56555	3817106
730	56632	3816968
731	56713	3817153
732	56787	3816874
733	56864	3816714
734	56939	3816514
735	57010	3815979
736	57078	3815288
737	57152	3814979
738	57223	3814434
739	57290	3813713
740	57353	3812662
741	57430	3812576
742	57522	3813407
743	57593	3812962
744	57657	3811963
745	57721	3811034
746	57784	3809961
747	57854	3809421
748	57935	3809603
749	58006	3809112
750	58074	3808388
751	58153	3808409
752	58229	3808303
753	58305	3808108
754	58372	3807345
755	58439	3806605
756	58519	3806709
757	58591	3806276
758	58662	3805790
759	58732	3805236
760	58794	3804211
761	58872	3804152
762	58941	3803571
763	59015	3803280
764	59085	3802694
765	59170	3803150
766	59250	3803221
767	59318	3802565
768	59384	3801744
769	59455	3801270
770	59523	3800647
771	59595	3800230
772	59659	3799299
773	59740	3799442
774	59818	3799457
775	59890	3799022
776	59964	3798774
777	60045	3798942
778	60125	3798990
779	60199	3798770
780	60270	3798304
781	60352	3798488
782	60426	3798255
783	60493	3797504
784	60571	3797498
785	60650	3797545
786	60722	3797109
787	60789	3796441
788	60859	3795912
789	60928	3795288
790	61009	3795490
791	61077	3794821
792	61160	3795124
793	61227	3794423
794	61293	3793655
795	61371	3793610
796	61456	3794050
797	61526	3793542
798	61614	3794136
799	61700	3794571
800	61769	3794023
801	61835	3793243
802	61903	3792632
803	61978	3792386
804	62065	3792936
805	62134	3792358
806	62220	3792856
807	62290	3792306
808	62365	3792118
809	62432	3791413
810	62498	3790649
811	62563	3789884
812	62631	3789273
813	62701	3788762
814	62770	3788169
815	62833	3787229
816	62911	3787246
817	62979	3786625
818	63053	3786364
819	63136	3786668
820	63215	3786700
821	63295	3786780
822	63367	3786410
823	63438	3785997
824	63514	3785835
825	63587	3785522
826	63654	3784865
827	63726	3784481
828	63822	3785563
829	63892	3785071
830	63960	3784468
831	64035	3784275
832	64102	3783584
833	64168	3782855
834	64236	3782233
835	64327	3783011
836	64395	3782422
837	64463	3781829
838	64531	3781200
839	64595	3780370
840	64665	3779887
841	64732	3779251
842	64810	3779245
843	64879	3778698
844	64956	3778616
845	65021	3777884
846	65087	3777126
847	65156	3776624
848	65221	3775843
849	65296	3775661
850	65375	3775713
851	65443	3775142
852	65505	3774228
853	65574	3773709
854	65638	3772854
855	65704	3772203
856	65775	3771770
857	65847	3771424
858	65930	3771683
859	65994	3770883
860	66066	3770527
861	66130	3769750
862	66193	3768859
863	66262	3768354
864	66327	3767621
865	66402	3767437
866	66474	3767134
867	66556	3767367
868	66628	3766996
869	66697	3766472
870	66763	3765822
871	66835	3765480
872	66913	3765455
873	67001	3766031
874	67077	3765938
875	67143	3765258
876	67207	3764448
877	67282	3764303
878	67350	3763708
879	67418	3763168
880	67492	3762958
881	67558	3762287
882	67627	3761771
883	67694	3761152
884	67758	3760395
885	67829	3760037
886	67912	3760291
887	67984	3759993
888	68052	3759439
889	68117	3758699
890	68187	3758246
891	68253	3757608
892	68319	3756939
893	68385	3756333
894	68457	3755994
895	68527	3755546
896	68593	3754875
897	68656	3754107
898	68720	3753310
899	68786	3752689
900	68853	3752081
901	68931	3752125
902	69003	3751781
903	69093	3752437
904	69160	3751844
905	69225	3751156
906	69290	3750449
907	69357	3749882
908	69427	3749475
909	69495	3748931
910	69568	3748659
911	69636	3748169
912	69703	3747558
913	69769	3746948
914	69835	3746333
915	69903	3745800
916	69969	3745153
917	70033	3744424
918	70108	3744273
919	70176	3743748
920	70241	3743074
921	70305	3742340
922	70369	3741605
923	70436	3741077
924	70500	3740346
925	70564	3739624
926	70635	3739251
927	70705	3738832
928	70769	3738125
929	70840	3737793
930	70908	3737277
931	70974	3736655
932	71048	3736498
933	71121	3736245
934	71215	3737082
935	71292	3737081
936	71361	3736598
937	71430	3736139
938	71494	3735463
939	71557	3734694
940	71621	3733966
941	71692	3733651
942	71757	3732994
943	71831	3732810
944	71910	3732861
945	71976	3732291
946	72039	3731535
947	72105	3730921
948	72170	3730254
949	72246	3730186
950	72311	3729558
951	72390	3729622
952	72456	3729045
953	72519	3728312
954	72585	3727703
955	72649	3727018
956	72722	3726786
957	72796	3726605
958	72863	3726051
959	72936	3725826
960	73005	3725397
961	73078	3725165
962	73163	3725558
963	73233	3725166
964	73317	3725527
965	73395	3725568
966	73476	3725719
967	73551	3725601
968	73627	3725537
969	73697	3725137
970	73761	3724466
971	73863	3725710
972	73931	3725226
973	73998	3724691
974	74063	3724070
975	74127	3723392
976	74193	3722826
977	74258	3722189
978	74330	3721939
979	74400	3721560
980	74465	3720912
981	74528	3720224
982	74593	3719595
983	74661	3719096
984	74726	3718513
985	74791	3717873
986	74865	3717713
987	74932	3717194
988	74998	3716613
989	75064	3716050
990	75128	3715407
991	75191	3714717
992	75255	3714067
993	75333	3714067
994	75453	3716164
995	75540	3716636
996	75618	3716668
997	75688	3716336
998	75767	3716389
999	75868	3717570
1000	76007	3720581
1001	76149	3723730
1002	76270	3725841
1003	76349	3725921
1004	76462	3727621
1005	76565	3728894
1006	76689	3731148
1007	76761	3730874
1008	76836	3730734
1009	76912	3730614
1010	77007	3731455
1011	77095	3731962
1012	77165	3731579
1013	77246	3731745
1014	77342	3732650
1015	77424	3732816
1016	77497	3732625
1017	77563	3732025
1018	77630	3731510
1019	77699	3731093
1020	77772	3730884
1021	77846	3730697
1022	77917	3730365
1023	77982	3729753
1024	78065	3729984
1025	78130	3729377
1026	78194	3728756
1027	78262	3728259
1028	78330	3727793
1029	78401	3727515
1030	78468	3726994
1031	78538	3726641
1032	78619	3726777
1033	78694	3726645
1034	78763	3726225
1035	78832	3725823
1036	78905	3725613
1037	78973	3725149
1038	79058	3725484
1039	79137	3725564
1040	79208	3725244
1041	79276	3724778
1042	79344	3724341
1043	79416	3724042
1044	79481	3723441
1045	79546	3722879
1046	79620	3722687
1047	79686	3722140
1048	79750	3721522
1049	79815	3720934
1050	79889	3720758
1051	79953	3720103
1052	80018	3719526
1053	80090	3719290
1054	80169	3719326
1055	80239	3718999
1056	80313	3718803
1057	80383	3718436
1058	80448	3717857
1059	80514	3717322
1060	80585	3717014
1061	80671	3717410
1062	80802	3719886
1063	80890	3720350
1064	80981	3720950
1065	81118	3723703
1066	81198	3723802
1067	81269	3723500
1068	81339	3723119
1069	81407	3722687
1070	81473	3722122
1071	81538	3721550
1072	81602	3720914
1073	81665	3720253
1074	81737	3720013
1075	81804	3719539
1076	81875	3719205
1077	81940	3718642
1078	82009	3718246
1079	82094	3718596
1080	82167	3718365
1081	82255	3718811
1082	82322	3718332
1083	82392	3717982
1084	82460	3717556
1085	82539	3717622
1086	82606	3717119
1087	82679	3716951
1088	82759	3717018
1089	82842	3717259
1090	82908	3716728
1091	82981	3716534
1092	83100	3718387
1093	83172	3718130
1094	83237	3717542
1095	83310	3717346
1096	83387	3717305
1097	83455	3716874
1098	83522	3716408
1099	83586	3715792
1100	83659	3715600
1101	83727	3715175
1102	83802	3715059
1103	83895	3715707
1104	83968	3715497
1105	84033	3714966
1106	84098	3714367
1107	84162	3713800
1108	84234	3713548
1109	84301	3713053
1110	84374	3712854
1111	84443	3712465
1112	84516	3712268
1113	84584	3711827
1114	84649	3711310
1115	84713	3710697
1116	84778	3710151
1117	84847	3709744
1118	84937	3710297
1119	85003	3709805
1120	85071	3709358
1121	85138	3708903
1122	85204	3708390
1123	85268	3707823
1124	85335	3707344
1125	85405	3707003
1126	85480	3706905
1127	85565	3707220
1128	85631	3706708
1129	85694	3706101
1130	85762	3705682
1131	85830	3705262
1132	85900	3704951
1133	85994	3705667
1134	86068	3705489
1135	86135	3705040
1136	86202	3704577
1137	86267	3704062
1138	86337	3703718
1139	86403	3703212
1140	86482	3703282
1141	86555	3703100
1142	86619	3702526
1143	86682	3701909
1144	86746	3701314
1145	86811	3700780
1146	86881	3700439
1147	86950	3700077
1148	87028	3700109
1149	87093	3699577
1150	87157	3699002
1151	87221	3698454
1152	87286	3697920
1153	87355	3697550
1154	87439	3697799
1155	87524	3698138
1156	87601	3698116
1157	87667	3697632
1158	87750	3697848
1159	87830	3697947
1160	87905	3697876
1161	87971	3697375
1162	88067	3698162
1163	88142	3698044
1164	88209	3697617
1165	88290	3697742
1166	88362	3697506
1167	88427	3696986
1168	88492	3696491
1169	88557	3695961
1170	88641	3696237
1171	88707	3695739
1172	88771	3695196
1173	88839	3694778
1174	88903	3694205
1175	88966	3693641
1176	89033	3693186
1177	89105	3692947
1178	89177	3692722
1179	89244	3692319
1180	89333	3692771
1181	89404	3692517
1182	89470	3692041
1183	89539	3691693
1184	89604	3691182
1185	89684	3691293
1186	89750	3690798
1187	89818	3690405
1188	89887	3690073
1189	89954	3689652
1190	90021	3689224
1191	90086	3688697
1192	90154	3688308
1193	90233	3688406
1194	90301	3688015
1195	90372	3687736
1196	90440	3687355
1197	90510	3687052
1198	90576	3686611
1199	90661	3686893
1200	90739	3686945
1201	90808	3686563
1202	90893	3686875
1203	90963	3686576
1204	91028	3686094
1205	91092	3685557
1206	91155	3684946
1207	91245	3685466
1208	91318	3685286
1209	91385	3684866
1210	91450	3684369
1211	91513	3683814
1212	91585	3683563
1213	91652	3683161
1214	91716	3682629
1215	91789	3682454
1216	91860	3682203
1217	91923	3681638
1218	91995	3681399
1219	92070	3681296
1220	92135	3680797
1221	92200	3680314
1222	92269	3679994
1223	92368	3680872
1224	92433	3680364
1225	92500	3679960
1226	92573	3679777
1227	92643	3679467
1228	92720	3679485
1229	92790	3679189
1230	92875	3679493
1231	92941	3679051
1232	93007	3678602
1233	93079	3678356
1234	93148	3678033
1235	93212	3677500
1236	93275	3676948
1237	93343	3676584
1238	93416	3676402
1239	93483	3676023
1240	93560	3675981
1241	93633	3675842
1242	93698	3675364
1243	93765	3674959
1244	93833	3674573
1245	93904	3674350
1246	93971	3673950
1247	94041	3673633
1248	94104	3673085
1249	94174	3672814
1250	94242	3672427
1251	94309	3672026
1252	94375	3671616
1253	94456	3671748
1254	94523	3671346
1255	94589	3670930
1256	94655	3670470
1257	94720	3669995
1258	94784	3669504
1259	94854	3669203
1260	94922	3668856
1261	94997	3668786
1262	95068	3668541
1263	95136	3668155
1264	95199	3667642
1265	95263	3667123
1266	95333	3666841
1267	95396	3666313
1268	95470	3666173
1269	95536	3665738
1270	95604	3665386
1271	95668	3664894
1272	95731	3664361
1273	95798	3663948
1274	95863	3663483
1275	95932	3663175
1276	96005	3663011
1277	96076	3662767
1278	96139	3662228
1279	96209	3661982
1280	96285	3661948
1281	96362	3661914
1282	96438	3661872
1283	96516	3661898
1284	96590	3661804
1285	96660	3661514
1286	96727	3661121
1287	96792	3660668
1288	96863	3660429
1289	96928	3659998
1290	96995	3659607
1291	97076	3659737
1292	97142	3659352
1293	97207	3658866
1294	97274	3658500
1295	97353	3658555
1296	97417	3658063
1297	97491	3657962
1298	97570	3658047
1299	97648	3658067
1300	97714	3657652
1301	97780	3657228
1302	97851	3657013
1303	97916	3656544
1304	97983	3656173
1305	98049	3655766
1306	98122	3655600
1307	98187	3655155
1308	98250	3654651
1309	98335	3654946
1310	98411	3654880
1311	98482	3654677
1312	98549	3654274
1313	98618	3653994
1314	98692	3653869
1315	98777	3654152
1316	98850	3654015
1317	98914	3653542
1318	98983	3653225
1319	99047	3652767
1320	99129	3652944
1321	99217	3653327
1322	99284	3652947
1323	99352	3652636
1324	99419	3652243
1325	99483	3651794
1326	99548	3651329
1327	99612	3650853
1328	99683	3650632
1329	99750	3650275
1330	99816	3649880
1331	99881	3649416
1332	99944	3648919
1333	100009	3648457
1334	100073	3648014
1335	100139	3647604
1336	100207	3647261
1337	100279	3647091
1338	100348	3646812
1339	100416	3646475
1340	100480	3646004
1341	100545	3645567
1342	100609	3645092
1343	100673	3644632
1344	100742	3644339
1345	100830	3644736
1346	100897	3644360
1347	100968	3644165
1348	101046	3644208
1349	101114	3643857
1350	101177	3643371
1351	101241	3642900
1352	101325	3643165
1353	101389	3642690
1354	101453	3642207
1355	101523	3641966
1356	101586	3641480
1357	101652	3641061
1358	101715	3640588
1359	101783	3640257
1360	101857	3640166
1361	101922	3639711
1362	101986	3639265
1363	102052	3638862
1364	102122	3638614
1365	102186	3638156
1366	102254	3637867
1367	102327	3637716
1368	102397	3637464
1369	102461	3637006
1370	102525	3636566
1371	102614	3636967
1372	102680	3636591
1373	102745	3636165
1374	102816	3635970
1375	102899	3636180
1376	102963	3635722
1377	103027	3635254
1378	103096	3635000
1379	103163	3634652
1380	103228	3634230
1381	103294	3633848
1382	103360	3633448
1383	103441	3633610
1384	103505	3633145
1385	103569	3632701
1386	103634	3632295
1387	103698	3631840
1388	103766	3631511
1389	103836	3631282
1390	103910	3631205
1391	103981	3630996
1392	104052	3630779
1393	104123	3630590
1394	104202	3630640
1395	104271	3630364
1396	104343	3630206
1397	104408	3629816
1398	104491	3630024
1399	104567	3629972
1400	104631	3629532
1401	104705	3629442
1402	104770	3629032
1403	104838	3628726
1404	104902	3628297
1405	104975	3628147
1406	105045	3627903
1407	105111	3627539
1408	105177	3627161
1409	105240	3626682
1410	105305	3626272
1411	105379	3626175
1412	105447	3625895
1413	105519	3625728
1414	105590	3625531
1415	105661	3625334
1416	105728	3624975
1417	105800	3624825
1418	105872	3624675
1419	105943	3624464
1420	106014	3624277
1421	106092	3624320
1422	106169	3624325
1423	106241	3624164
1424	106310	3623874
1425	106374	3623440
1426	106439	3623051
1427	106504	3622653
1428	106574	3622430
1429	106640	3622049
1430	106705	3621654
1431	106770	3621264
1432	106837	3620916
1433	106917	3621029
1434	106989	3620868
1435	107063	3620785
1436	107144	3620909
1437	107214	3620673
1438	107289	3620643
1439	107361	3620470
1440	107432	3620272
1441	107498	3619923
1442	107573	3619844
1443	107651	3619906
1444	107719	3619603
1445	107789	3619367
1446	107855	3618994
1447	107919	3618591
1448	107998	3618673
1449	108066	3618363
1450	108136	3618135
1451	108207	3617961
1452	108276	3617681
1453	108343	3617368
1454	108421	3617395
1455	108490	3617129
1456	108555	3616746
1457	108624	3616503
1458	108698	3616399
1459	108766	3616121
1460	108832	3615755
1461	108897	3615360
1462	108960	3614910
1463	109023	3614468
1464	109098	3614413
1465	109171	3614292
1466	109266	3614875
1467	109341	3614832
1468	109407	3614476
1469	109475	3614177
1470	109544	3613921
1471	109611	3613597
1472	109677	3613252
1473	109753	3613234
1474	109825	3613066
1475	109895	3612859
1476	109961	3612511
1477	110026	3612107
1478	110090	3611691
1479	110154	3611288
1480	110223	3611023
1481	110316	3611566
1482	110387	3611379
1483	110452	3610996
1484	110521	3610754
1485	110587	3610387
1486	110653	3610041
1487	110719	3609707
1488	110788	3609451
1489	110854	3609090
1490	110918	3608695
1491	110982	3608267
1492	111056	3608179
1493	111122	3607832
1494	111187	3607461
1495	111257	3607228
1496	111332	3607189
1497	111399	3606889
