iter	MAE
442	0.07047696245
443	0.07047635594
444	0.07047606643
445	0.07047519089
446	0.07047420595
447	0.0704738226
448	0.07047354772
449	0.07047277711
450	0.07047172953
451	0.07047145259
452	0.07047059888
453	0.07046953078
454	0.07046865477
455	0.07046792363
456	0.07046716057
457	0.0704664154
458	0.07046572944
459	0.0704644552
460	0.07046351437
461	0.07046277211
462	0.07046212621
463	0.07046141662
464	0.07046105565
465	0.0704603692
466	0.07045996821
467	0.07045911219
468	0.0704587551
469	0.07045779011
470	0.07045655815
471	0.07045603525
472	0.07045541716
473	0.07045500849
474	0.07045397555
475	0.07045287525
476	0.07045178052
477	0.07045067727
478	0.0704503137
479	0.07044979555
480	0.07044890964
481	0.07044818446
482	0.07044743648
483	0.07044639361
484	0.07044608315
485	0.07044549896
486	0.07044450719
487	0.07044359947
488	0.07044275493
489	0.07044182301
490	0.07044134433
491	0.07044059112
492	0.07043960697
493	0.07043858944
494	0.07043803029
495	0.07043742994
496	0.07043674635
497	0.07043619168
498	0.07043566327
499	0.07043528869
500	0.07043434559
501	0.07043388351
502	0.07043350934
503	0.07043236272
504	0.07043121954
505	0.0704301357
506	0.07042982818
507	0.07042900864
508	0.07042832376
509	0.07042751901
510	0.07042674621
511	0.07042591485
512	0.07042524144
513	0.07042484089
514	0.07042447795
515	0.07042353129
516	0.07042270535
517	0.07042199064
518	0.07042160519
519	0.07042077943
520	0.07042025004
521	0.07041945689
522	0.07041914609
523	0.07041840348
524	0.07041736572
525	0.07041671448
526	0.07041603684
527	0.07041529627
528	0.07041438031
529	0.07041398769
530	0.07041336017
531	0.07041299651
532	0.07041260086
533	0.07041180147
534	0.07041096183
535	0.07041038895
536	0.07041007238
537	0.07040943355
538	0.07040866824
539	0.07040820326
540	0.07040737763
541	0.07040652418
542	0.07040578912
543	0.07040500324
544	0.07040440561
545	0.07040357458
546	0.07040286816
547	0.0704025207
548	0.07040161892
549	0.07040098423
550	0.07040033494
551	0.0703994465
552	0.07039860209
553	0.0703980388
554	0.07039740884
555	0.07039663606
556	0.0703959888
557	0.07039512084
558	0.07039473534
559	0.07039383068
560	0.07039287775
561	0.07039236029
562	0.07039161223
563	0.07039077943
564	0.07039002801
565	0.07038935457
566	0.07038862732
567	0.07038789294
568	0.07038702286
569	0.07038642932
570	0.07038543737
571	0.07038462201
572	0.07038406581
573	0.07038342519
574	0.07038250306
575	0.07038168066
576	0.07038085639
577	0.07038032243
578	0.07037992723
579	0.07037928215
580	0.07037862338
581	0.07037780947
582	0.07037745849
583	0.07037696716
584	0.07037641003
585	0.0703757207
586	0.0703747777
587	0.07037412134
588	0.07037375758
589	0.07037308442
590	0.07037201424
591	0.0703715126
592	0.0703707411
593	0.07036996667
594	0.0703692555
595	0.07036882886
596	0.07036815099
597	0.07036753289
598	0.07036692638
599	0.07036583676
600	0.07036486166
601	0.07036430029
602	0.07036340325
603	0.07036305707
604	0.07036250716
605	0.07036199296
606	0.07036122966
607	0.07036086577
608	0.07036047156
609	0.07035974201
610	0.07035910503
611	0.07035836336
612	0.07035787844
613	0.07035713664
614	0.07035644018
615	0.07035607038
616	0.07035559061
617	0.07035515443
618	0.07035447139
619	0.07035391966
620	0.07035299019
621	0.07035237825
622	0.07035124317
623	0.07035038748
624	0.07034994055
625	0.07034957217
626	0.07034886864
627	0.07034831943
628	0.07034799311
629	0.07034741881
630	0.07034708549
631	0.07034653046
632	0.0703461321
633	0.07034541035
634	0.07034464298
635	0.07034410563
636	0.07034363103
637	0.07034326434
638	0.07034259086
639	0.07034182965
640	0.07034101692
641	0.07034063881
642	0.07033967471
643	0.07033923786
644	0.070338873
645	0.07033852845
646	0.07033754791
647	0.07033708734
648	0.07033664928
649	0.07033625346
650	0.07033550675
651	0.07033475334
652	0.07033437496
653	0.07033405528
654	0.0703334459
655	0.07033282482
656	0.07033225912
657	0.07033137063
658	0.07033052902
659	0.07032975148
660	0.07032927153
661	0.07032865519
662	0.07032788177
663	0.07032705453
664	0.07032661731
665	0.07032605891
666	0.0703255405
667	0.07032483533
668	0.07032398768
669	0.07032327639
670	0.07032278258
671	0.07032210313
672	0.07032157308
673	0.07032062167
674	0.07032015819
675	0.07031973079
676	0.0703191185
677	0.07031844364
678	0.07031791935
679	0.07031748239
680	0.07031696971
681	0.07031640568
682	0.07031606474
683	0.07031573241
684	0.07031517275
685	0.07031443231
686	0.0703134096
687	0.07031262468
688	0.07031216419
689	0.07031140755
690	0.0703108263
691	0.0703100555
692	0.07030910037
693	0.07030846225
694	0.07030757227
695	0.07030685356
696	0.07030613029
697	0.07030548997
698	0.0703048522
699	0.07030400446
700	0.0703031797
701	0.07030276894
702	0.0703020409
703	0.07030142307
704	0.07030077986
705	0.07030033463
706	0.0702995727
707	0.07029911316
708	0.07029836148
709	0.07029786652
710	0.07029710136
711	0.07029656548
712	0.07029596876
713	0.07029527221
714	0.07029485449
715	0.07029436349
716	0.07029375926
717	0.07029328798
718	0.07029283275
719	0.07029241262
720	0.07029202645
721	0.07029158614
722	0.07029104143
723	0.07029045669
724	0.07028977084
725	0.07028891357
726	0.07028820957
727	0.07028758195
728	0.07028687575
729	0.07028605691
730	0.07028543373
731	0.07028483344
732	0.07028430761
733	0.07028364332
734	0.07028330434
735	0.07028277885
736	0.0702824484
737	0.07028149371
738	0.07028079969
739	0.07028035537
740	0.07028000363
741	0.07027957249
742	0.07027900278
743	0.0702784046
744	0.07027800437
745	0.07027765922
746	0.07027715471
747	0.0702766803
748	0.07027615105
749	0.07027574726
750	0.07027523756
751	0.07027461362
752	0.07027403514
753	0.07027344989
754	0.07027305161
755	0.07027255989
756	0.07027212881
757	0.07027128596
758	0.07027043595
759	0.07026996401
760	0.07026963629
761	0.07026911483
762	0.0702687006
763	0.07026818372
764	0.07026756117
765	0.07026689314
766	0.07026617287
767	0.07026581191
768	0.07026557832
769	0.07026495853
770	0.07026413776
771	0.07026338097
772	0.07026293979
773	0.07026242545
774	0.07026191183
775	0.07026127002
776	0.07026086149
777	0.07026026481
778	0.07025982204
779	0.07025926248
780	0.07025896073
781	0.07025834406
782	0.07025789838
783	0.07025759923
784	0.07025707701
785	0.07025672765
786	0.07025621068
787	0.07025550361
788	0.07025504164
789	0.07025464108
790	0.07025420914
791	0.07025390819
792	0.07025355955
793	0.07025325505
794	0.07025290316
795	0.07025245495
796	0.07025176767
797	0.07025136197
798	0.07025078772
799	0.07025031752
800	0.07024994518
801	0.07024963589
802	0.07024925887
803	0.07024843301
804	0.07024782124
805	0.07024742736
806	0.07024700085
807	0.07024637703
808	0.07024561706
809	0.07024532869
810	0.07024497889
811	0.07024464682
812	0.07024404088
813	0.07024358549
814	0.0702432579
815	0.07024294854
816	0.07024235725
817	0.07024175758
818	0.07024115316
819	0.07024084056
820	0.07024045904
821	0.07024011171
822	0.07023930086
823	0.07023880494
824	0.07023806792
825	0.07023745323
826	0.07023720781
827	0.07023675454
828	0.0702360367
829	0.07023580228
830	0.07023549634
831	0.07023497699
832	0.07023473468
833	0.07023448114
834	0.07023419502
835	0.07023384798
836	0.07023354699
837	0.07023321705
838	0.07023292557
839	0.07023265103
840	0.07023223768
841	0.07023199846
842	0.07023164524
843	0.07023144696
844	0.07023121034
845	0.07023098028
846	0.07023048152
847	0.07022973811
848	0.07022947496
849	0.07022921985
850	0.07022899942
851	0.07022879458
852	0.07022849857
853	0.07022774797
854	0.07022758687
855	0.07022731667
856	0.07022691407
857	0.07022609324
858	0.07022559608
859	0.07022534332
860	0.07022489235
861	0.07022457117
862	0.07022384715
863	0.07022306573
864	0.07022271594
865	0.07022250751
866	0.07022215516
867	0.07022155861
868	0.07022133644
869	0.07022106153
870	0.07022071483
871	0.0702199406
872	0.07021923099
873	0.07021855907
874	0.07021805982
875	0.07021789213
876	0.07021766265
877	0.07021705708
878	0.07021683352
879	0.07021657684
880	0.07021630524
881	0.07021599034
882	0.07021574486
883	0.07021546882
884	0.07021500238
885	0.07021460089
886	0.07021423121
887	0.07021373726
888	0.07021348774
889	0.07021323695
890	0.07021254739
891	0.0702122145
892	0.07021201902
893	0.07021178878
894	0.07021124408
895	0.07021093997
896	0.0702105919
897	0.07021040402
898	0.07021015087
899	0.07021000392
900	0.07020971396
901	0.07020922597
902	0.07020881632
903	0.0702084384
904	0.0702081762
905	0.07020749738
906	0.07020731954
907	0.0702070634
908	0.07020686146
909	0.07020658299
910	0.0702062672
911	0.07020591561
912	0.07020562531
913	0.07020547774
914	0.07020513328
915	0.07020470042
916	0.07020433148
917	0.07020397668
918	0.07020362616
919	0.07020333023
920	0.07020298862
921	0.07020255788
922	0.07020239817
923	0.07020206442
924	0.07020185064
925	0.07020156192
926	0.07020132046
927	0.07020101423
928	0.07020080722
929	0.07020041836
930	0.07020023731
931	0.07020000103
932	0.07019935562
933	0.07019867917
934	0.07019793704
935	0.07019746627
936	0.07019714259
937	0.07019682594
938	0.07019661815
939	0.07019641954
940	0.07019617877
941	0.07019595175
942	0.07019575853
943	0.07019490573
944	0.0701944188
945	0.07019422281
946	0.07019397937
947	0.0701935904
948	0.07019334748
949	0.07019310794
950	0.0701928201
951	0.07019198939
952	0.0701917459
953	0.07019153666
954	0.07019136114
955	0.07019117274
956	0.07019102207
957	0.07019076631
958	0.07019051471
959	0.07019030878
960	0.070190162
961	0.07018939669
962	0.0701890265
963	0.07018886156
964	0.07018868193
965	0.07018829422
966	0.07018780064
967	0.07018738223
968	0.070186983
969	0.07018679019
970	0.07018648841
971	0.07018588311
972	0.07018552624
973	0.0701853428
974	0.07018518426
975	0.07018479623
976	0.07018461341
977	0.07018441741
978	0.07018426486
979	0.07018406122
980	0.07018380768
981	0.07018365943
982	0.07018345235
983	0.07018301885
984	0.07018245292
985	0.07018228602
986	0.07018215911
987	0.07018195822
988	0.07018171801
989	0.07018119349
990	0.07018104629
991	0.07018082324
992	0.07018057498
993	0.0701801932
994	0.07017991844
995	0.07017968607
996	0.07017926161
997	0.07017898172
998	0.07017833628
999	0.07017817785
1000	0.0701780313
1001	0.07017786096
1002	0.07017730463
1003	0.07017684808
1004	0.07017634444
1005	0.07017616745
1006	0.07017593748
1007	0.07017524702
1008	0.0701746367
1009	0.07017450971
1010	0.07017399403
1011	0.07017380566
1012	0.07017370534
1013	0.07017349435
1014	0.07017333631
1015	0.07017279733
1016	0.07017267994
1017	0.0701724165
1018	0.07017215823
1019	0.07017199306
1020	0.07017153594
1021	0.07017122297
1022	0.07017103077
1023	0.07017081021
1024	0.07017053941
1025	0.07017038247
1026	0.07017018127
1027	0.07016991283
1028	0.0701697041
1029	0.07016946083
1030	0.07016925967
1031	0.07016909724
1032	0.07016860882
1033	0.07016820856
1034	0.07016804239
1035	0.07016777762
1036	0.07016756864
1037	0.07016729716
1038	0.07016681911
1039	0.07016593066
1040	0.07016571984
1041	0.07016544089
1042	0.0701652259
1043	0.07016489678
1044	0.07016470404
1045	0.0701643787
1046	0.07016407177
1047	0.07016385839
1048	0.07016365671
1049	0.07016337469
1050	0.07016324006
1051	0.07016315617
1052	0.07016303697
1053	0.07016255772
1054	0.07016238461
1055	0.07016194979
1056	0.07016166379
1057	0.0701614787
1058	0.07016120718
1059	0.0701609997
1060	0.07016030334
1061	0.07016004685
1062	0.07015986865
1063	0.07015960197
1064	0.07015939785
1065	0.0701589215
1066	0.07015870403
1067	0.07015844592
1068	0.07015823474
1069	0.07015790348
1070	0.07015762969
1071	0.07015745805
1072	0.07015718255
1073	0.07015705371
1074	0.07015680264
1075	0.07015663753
1076	0.07015641581
1077	0.07015626636
1078	0.07015610843
1079	0.0701555442
1080	0.07015530842
1081	0.07015510628
1082	0.07015498498
1083	0.07015484758
1084	0.07015438229
1085	0.07015398211
1086	0.07015378412
1087	0.07015298796
1088	0.07015279372
1089	0.07015250552
1090	0.0701523032
1091	0.07015217089
1092	0.07015187934
1093	0.0701513734
1094	0.07015126324
1095	0.07015112975
1096	0.07015085548
1097	0.07015058431
1098	0.07015041108
1099	0.07015019185
1100	0.07014991897
1101	0.07014966957
1102	0.07014930138
1103	0.07014911657
1104	0.07014850253
1105	0.07014826627
1106	0.07014809546
1107	0.07014792576
1108	0.07014722337
1109	0.0701469887
1110	0.07014687824
1111	0.07014670937
1112	0.07014632852
1113	0.07014607462
1114	0.07014597015
1115	0.07014583288
1116	0.07014573515
1117	0.070145533
1118	0.07014532783
1119	0.07014503593
1120	0.07014468582
1121	0.07014449264
1122	0.07014439811
1123	0.07014419466
1124	0.07014404443
1125	0.070143921
1126	0.07014377492
1127	0.07014309616
1128	0.07014302774
1129	0.07014295331
1130	0.07014280356
1131	0.07014264252
1132	0.07014208246
1133	0.07014157803
1134	0.07014086522
1135	0.07014072767
1136	0.07014053369
1137	0.07014042056
1138	0.07014022689
1139	0.07014009017
1140	0.07013966663
1141	0.07013918702
1142	0.07013900601
1143	0.07013884265
1144	0.07013874778
1145	0.07013856918
1146	0.07013842038
1147	0.07013806823
1148	0.07013783711
1149	0.07013761821
1150	0.07013735277
1151	0.0701372468
1152	0.07013711239
1153	0.07013703152
1154	0.07013642146
1155	0.07013597966
1156	0.07013586954
1157	0.07013571691
1158	0.07013507927
1159	0.07013489602
1160	0.07013458713
1161	0.07013445596
1162	0.07013381066
1163	0.07013370603
1164	0.07013360333
1165	0.07013314147
1166	0.07013301361
1167	0.07013287155
1168	0.07013278036
1169	0.0701326751
1170	0.07013174832
1171	0.07013166494
1172	0.07013159676
1173	0.07013152359
1174	0.07013144066
1175	0.07013138298
1176	0.07013124978
1177	0.07013099793
1178	0.07013085022
1179	0.07013071087
1180	0.07013043295
1181	0.07013032499
1182	0.07013021037
1183	0.07013010132
1184	0.07013002462
1185	0.07012994502
1186	0.07012975777
1187	0.07012959703
1188	0.07012945671
1189	0.07012932611
1190	0.07012925067
1191	0.07012905752
1192	0.07012893884
1193	0.07012862312
1194	0.07012844377
1195	0.07012832771
1196	0.07012818261
1197	0.07012799505
1198	0.07012787093
1199	0.070127496
1200	0.07012735858
1201	0.07012715353
1202	0.07012663083
1203	0.0701262991
1204	0.07012619419
1205	0.07012608177
1206	0.07012600891
1207	0.07012576821
1208	0.07012560436
1209	0.07012544525
1210	0.07012529245
1211	0.07012516652
1212	0.07012484438
1213	0.07012474552
1214	0.07012460581
1215	0.07012439812
1216	0.07012428308
1217	0.07012419957
1218	0.07012360619
1219	0.0701232364
1220	0.07012312299
1221	0.07012296174
1222	0.0701228267
1223	0.07012273425
1224	0.07012259228
1225	0.07012249324
1226	0.07012217502
1227	0.0701220217
1228	0.07012168619
1229	0.07012160574
1230	0.07012146922
1231	0.07012134236
1232	0.07012127564
1233	0.0701211611
1234	0.07012105236
1235	0.07012097144
1236	0.07012089063
1237	0.07012082393
1238	0.07012065555
1239	0.07012049064
1240	0.07011986279
1241	0.07011907253
1242	0.07011899377
1243	0.07011888661
1244	0.07011880133
1245	0.0701187268
1246	0.07011856997
1247	0.07011845062
1248	0.07011833054
1249	0.07011781965
1250	0.07011771741
1251	0.07011755329
1252	0.0701174182
1253	0.0701171671
1254	0.07011697393
1255	0.07011682282
1256	0.07011669005
1257	0.07011652647
1258	0.07011635975
1259	0.0701162938
1260	0.07011620752
1261	0.07011597738
1262	0.07011586016
1263	0.07011575095
1264	0.07011555102
1265	0.07011530084
1266	0.07011519295
1267	0.07011497206
1268	0.07011482978
1269	0.070114744
1270	0.07011459356
1271	0.07011446388
1272	0.07011433032
1273	0.07011421976
1274	0.07011411764
1275	0.07011370269
1276	0.07011354031
1277	0.07011346489
1278	0.07011334614
1279	0.07011322435
1280	0.07011287307
1281	0.07011231482
1282	0.07011170881
1283	0.07011144893
1284	0.07011135728
1285	0.07011106058
1286	0.07011095393
1287	0.07011087751
1288	0.07011079664
1289	0.07011066742
1290	0.07011047802
1291	0.07011007555
1292	0.07011000026
1293	0.0701098406
1294	0.07010972686
1295	0.07010931194
1296	0.07010926008
1297	0.0701087766
1298	0.07010870221
1299	0.07010861046
1300	0.07010855426
1301	0.07010838469
1302	0.0701082518
1303	0.07010793044
1304	0.07010768252
1305	0.07010751767
1306	0.07010736608
1307	0.07010720511
1308	0.07010706597
1309	0.07010674649
1310	0.0701064928
1311	0.07010590138
1312	0.0701057356
1313	0.07010564974
1314	0.0701055528
1315	0.07010503061
1316	0.07010481063
1317	0.07010465891
1318	0.07010450808
1319	0.07010441634
1320	0.07010388337
1321	0.07010379795
1322	0.07010364575
1323	0.07010357328
1324	0.07010334351
1325	0.07010317661
1326	0.0701031061
1327	0.07010298426
1328	0.07010284684
1329	0.07010280345
1330	0.07010269066
1331	0.07010253588
1332	0.07010238895
1333	0.07010233928
1334	0.07010219201
1335	0.07010207414
1336	0.0701019254
1337	0.0701017645
1338	0.0701016434
1339	0.07010144684
1340	0.07010094723
1341	0.07010082529
1342	0.07010072668
1343	0.07010066506
1344	0.07010059579
1345	0.07010005942
1346	0.0700999922
1347	0.07009906427
1348	0.07009857984
1349	0.07009852712
1350	0.07009842456
1351	0.0700983479
1352	0.07009829043
1353	0.07009819948
1354	0.07009809481
1355	0.0700975784
1356	0.07009745345
1357	0.07009741315
1358	0.07009737728
1359	0.07009725702
1360	0.07009720867
1361	0.07009710037
1362	0.07009693083
1363	0.07009684698
1364	0.07009644354
1365	0.07009634585
1366	0.07009612047
1367	0.07009596591
1368	0.07009585002
1369	0.07009575242
1370	0.07009565482
1371	0.07009532182
1372	0.07009524753
1373	0.07009515304
1374	0.07009452522
1375	0.07009429675
1376	0.07009423371
1377	0.07009415918
1378	0.07009373226
1379	0.07009362423
1380	0.07009335688
1381	0.07009321768
1382	0.07009310487
1383	0.07009302562
1384	0.07009293707
1385	0.07009285643
1386	0.07009279971
1387	0.07009269228
1388	0.07009214795
1389	0.0700912969
1390	0.07009071629
1391	0.07009063975
1392	0.07009048359
1393	0.07008985167
1394	0.07008937832
1395	0.07008928097
1396	0.07008911037
1397	0.07008902621
1398	0.07008892658
1399	0.07008849202
1400	0.07008843079
1401	0.07008766714
1402	0.07008760197
1403	0.07008747088
1404	0.07008739497
1405	0.07008704628
1406	0.07008694331
1407	0.0700868113
1408	0.07008671593
1409	0.0700866512
1410	0.07008655058
1411	0.07008607505
1412	0.07008597602
1413	0.07008585406
1414	0.07008579617
1415	0.07008530276
1416	0.07008522057
1417	0.07008465897
1418	0.07008376777
1419	0.0700832269
1420	0.07008308609
1421	0.07008302192
1422	0.070082569
1423	0.0700824443
1424	0.07008227865
1425	0.07008220097
1426	0.07008214609
1427	0.07008209618
1428	0.07008160652
1429	0.07008153831
1430	0.07008143762
1431	0.07008138017
1432	0.0700812817
1433	0.07008066613
1434	0.07007979596
1435	0.07007938828
1436	0.07007920068
1437	0.07007913634
1438	0.07007869037
1439	0.07007860248
1440	0.07007849666
1441	0.07007842426
1442	0.07007772651
1443	0.07007767017
1444	0.07007758891
1445	0.07007746956
1446	0.07007742339
1447	0.07007729787
1448	0.07007678133
1449	0.07007670811
1450	0.07007660977
1451	0.07007657612
1452	0.07007645972
1453	0.07007639546
1454	0.0700761206
1455	0.07007600179
1456	0.07007592599
1457	0.07007584558
1458	0.07007578001
1459	0.07007565849
1460	0.07007562038
1461	0.07007549635
1462	0.07007537699
1463	0.07007527578
1464	0.07007486242
1465	0.07007446077
1466	0.07007436496
1467	0.0700739714
1468	0.07007389595
1469	0.07007380373
1470	0.07007352542
1471	0.07007345239
1472	0.07007337154
1473	0.07007288283
1474	0.07007282795
1475	0.07007242865
1476	0.07007237491
1477	0.07007231063
1478	0.0700722446
1479	0.07007215375
1480	0.07007154554
1481	0.07007081589
1482	0.07007065945
1483	0.07007052625
1484	0.07007007088
1485	0.07007002335
1486	0.07006998107
1487	0.07006989707
1488	0.07006981987
1489	0.07006977578
1490	0.07006971571
1491	0.07006962557
1492	0.07006921237
1493	0.0700691292
1494	0.07006908887
1495	0.07006897093
1496	0.07006828738
1497	0.07006770177
1498	0.07006734464
1499	0.07006730211
